headline,content,url,category
Ten grill jest mądrzejszy ode mnie. Zrobi steka w 90 sekund,"Sztuczna inteligencja to, sztuczna inteligencja tamto - AI jest odmieniane przez wszystkie przypadki. Nic dziwnego, że popularna technologia dotarła również do kuchni. W tym wypadku chodzi o grill z A","https://geekweek.interia.pl/technologia/news-ten-grill-jest-madrzejszy-ode-mnie-zrobi-steka-w-90-sekund,nId,7260490",Technologia
Ten film to prawie Top Gun! Naddźwiękowy następca Concorde'a w powietrzu,"Boom Supersonic zakończył drugi lot testowy swojego naddźwiękowego demonstratora XB-1, który nazywany bywa następcą Concorde’a. Za jego sterami siedział pilot doświadczalny Tristan Brandenburg, a film","https://geekweek.interia.pl/technologia/news-ten-film-to-prawie-top-gun-naddzwiekowy-nastepca-concorde-a,nId,7765727",Technologia
Abonament RTV ma być zastąpiony nową opłatą. Znamy kwotę,"Abonament RTV, którego ściągalność jest coraz słabsza, zostanie zastąpiony nową opłatą audiowizualną. Pojawiły się szczegóły związane z kwotą daniny. Ile zapłacimy i kiedy nowa opłata zostanie wprowad","https://geekweek.interia.pl/technologia/news-abonament-rtv-ma-byc-zastapiony-nowa-oplata-znamy-kwote,nId,7541089",Technologia
SpaceX wyśle ludzi na szaloną misję. Tak daleko człowiek nie był od dawna,"Polaris Dawn to pierwsza prywatna misja, podczas której planowany jest kosmiczny spacer. SpaceX wyśle w kosmos czworo astronautów, a samo przedsięwzięcie będzie trudne i ryzykowne. Kapsuła Dragon wyni","https://geekweek.interia.pl/technologia/news-spacex-wysle-ludzi-na-szalona-misje-tak-daleko-czlowiek-nie,nId,7760443",Technologia
"Odszkodowanie za ceny energii? Oszuści stosują przekręt ""na premiera""","W sieci pojawiły się informacje, jakoby można było się starać o odszkodowanie od Kancelarii Prezesa Rady Ministrów w ramach podwyżek cen energii oraz wody. W rzeczywistości jest to nowa metoda oszustó","https://geekweek.interia.pl/technologia/news-odszkodowanie-za-ceny-energii-oszusci-stosuja-przekret-na-pr,nId,7770794",Technologia
"Jak zresetować telefon, gdy nie działa ekran dotykowy?","Masz problem z niedziałającym ekranem dotykowym w telefonie? Reset smartfonu może być rozwiązaniem, ale co zrobić, gdy szybka nie reaguje. Są sposoby, które rozwiążą problem bez użycia ekranu dotykowe","https://geekweek.interia.pl/technologia/news-jak-zresetowac-telefon-gdy-nie-dziala-ekran-dotykowy,nId,7522540",Technologia
Kiedy kaloryfery zaczynają grzać w blokach? Ważny przepis,"23 września zaczęła się kalendarzowa jesień i choć wydawać by się mogło, że to jednoznaczny sygnał, że rozpoczyna się sezon grzewczy, sprawa wcale nie jest taka oczywista. Kiedy rozpoczyna się sezon g","https://geekweek.interia.pl/technologia/news-kiedy-kaloryfery-zaczynaja-grzac-w-blokach-wazny-przepis,nId,7825881",Technologia
Polska firma podbiła Las Vegas. Ten gadżet chcę mieć u siebie!,"Firma Vasco Electronics z Krakowa zaprezentowała na targach CES 2024 słuchawkę tłumaczącą. Gadżet zyskał uznanie mediów z całego świata, znalazł się też w zestawieniu 14 największych innowacji według","https://geekweek.interia.pl/technologia/news-polska-firma-podbila-las-vegas-ten-gadzet-chce-miec-u-siebie,nId,7260447",Technologia
PKP Intercity już pobiło rekord z 2023 r. Liczba pasażerów pociągów rośnie,"PKP Intercity pochwaliło się nowymi rekordami. Choć 2024 r. jeszcze nie dobiegł końca, tak firma już osiągnęła wynik pasażerów, który udało się zrealizować w całym zeszłym roku. Prognoza na ten obecny","https://geekweek.interia.pl/technologia/news-pkp-intercity-juz-pobilo-rekord-z-2023-r-liczba-pasazerow-po,nId,7854586",Technologia
Jak żywy! 5-metrowy robotyczny rekin nowym królem oceanów ,"Chińska firma Shenyang Aerospace Xinguang Group, działająca w ramach Trzeciej Akademii Chińskiej Nauki i Przemysłu Lotniczego, z powodzeniem stworzyła pierwszego na świecie inteligentnego robota-rekin","https://geekweek.interia.pl/technologia/news-jak-zywy-5-metrowy-robotyczny-rekin-nowym-krolem-oceanow,nId,7755276",Technologia
Ten wieżowiec ma prawie 250 m wysokości. Nikt w nim nie mieszka,"U naszego zachodniego sąsiada wznosi się ogromna wieża. Nie ma tu biur ani apartamentów. Jest to wysokie laboratorium dla niemieckich inżynierów testujących technologię, z której później wszyscy korzy","https://geekweek.interia.pl/technologia/news-ten-wiezowiec-ma-prawie-250-m-wysokosci-nikt-w-nim-nie-miesz,nId,7850544",Technologia
Wszystko jest bezprzewodowe i WiFi. Czy warto inwestować w Ethernet?,"Sieć Ethernet to technologia, która funkcjonuje już od ponad 50 lat. Powoli jest wypierana przez popularniejsze, bezprzewodowe WiFi. Na czym polega Ethernet i w jakich przypadkach sprawdzi się lepiej?","https://geekweek.interia.pl/technologia/news-wszystko-jest-bezprzewodowe-i-wifi-czy-warto-inwestowac-w-et,nId,7071846",Technologia
Najdłuższe połączenie kolejowe w Polsce. Obsługuje je PKP Intercity,"Zastanawialiście się nad tym, jakie jest najdłuższe połączenie kolejowe w Polsce? Biegnie ono z Przemyśla nad morze, ale nie obejmuje Warszawy. Pociąg jedzie znacznie dłuższą trasą, która ma łącznie p","https://geekweek.interia.pl/technologia/news-najdluzsze-polaczenie-kolejowe-w-polsce-obsluguje-je-pkp-int,nId,7631386",Technologia
Ile kosztuje produkcja Pixela? Cena mocno zaskakuje,"Wszyscy znamy cenę nowego Pixela 9 Pro, ale czy wiedzieliście, ile kosztuje wyprodukowanie takiego urządzenia? Okazuje się, że koszt ponoszony przez Google jest wyższy, niż mogłoby się to niektórym wy","https://geekweek.interia.pl/technologia/news-ile-kosztuje-produkcja-pixela-cena-mocno-zaskakuje,nId,7850548",Technologia
W sieci pojawiły się materiały deepfake z Igą Świątek,"NASK ostrzega przed nowymi oszustwami związanymi z popularną technologią, która fałszuje podszywa się pod czyjś wizerunek. Tym razem w sieci pojawiły się sfałszowane materiały w roli głównej z Igą Świ","https://geekweek.interia.pl/technologia/news-w-sieci-pojawily-sie-materialy-deepfake-z-iga-swiatek,nId,7620306",Technologia
Rewolucja antywojskowa w Birmie. Finansuje ją... gra mobilna,"Czy umiejętności programistyczne wystarczą, aby odsunąć wojsko od władzy? Trudno powiedzieć, ale Ko Toot postanowił spróbować. Stworzył grę mobilną, za pomocą której wspiera antymilitarny ruch oporu w","https://geekweek.interia.pl/technologia/news-rewolucja-antywojskowa-w-birmie-finansuje-ja-gra-mobilna,nId,6992351",Technologia
mObywatel 2.0 i dwa nowe dokumenty. Co przygotował resort?,mObywatel 2.0 zyskał dwa nowe dokumenty. Są to Prawo Wykonywania Zawodu Lekarza oraz Prawo Wykonywania Zawodu Lekarza Dentysty. Dzięki temu własne uprawnienia drogą cyfrową będzie mogło potwierdzić bl,"https://geekweek.interia.pl/technologia/news-mobywatel-2-0-i-dwa-nowe-dokumenty-co-przygotowal-resort,nId,7675666",Technologia
Minister cyfryzacji: Sztuczna inteligencja w Polsce będzie regulowana,"Minister cyfryzacji Krzysztof Gawkowski przekazał, że Polska dąży do wdrożenia regulacji dotyczących sztucznej inteligencji. Nasz kraj jest na dobrej drodze, aby stać się jednym z pierwszych takich pa","https://geekweek.interia.pl/technologia/news-minister-cyfryzacji-sztuczna-inteligencja-w-polsce-bedzie-re,nId,7769326",Technologia
Europejski Dzień Wynalazcy. Skąd pomysł na takie święto?,Europejski Dzień Wynalazcy obchodzony jest w wielu krajach Starego Kontynentu w dniu 9 listopada. Skąd wziął się pomysł na takie święto? Jak przyświecała mu idea? Europejski Dzień Wynalazcy jest pomys,"https://geekweek.interia.pl/technologia/news-europejski-dzien-wynalazcy-skad-pomysl-na-takie-swieto,nId,7848357",Technologia
"Przyszłość? Jest wolniej niż w PKP. Hyperloop ""pędzi"" 40 km/h","Choć Hyperloop to pomysł rodem z 2016 roku, ostatnie doniesienia ze Szwajcarii sugerują, że technologia ta nie została całkowicie zapomniana. W jednym z europejskich ośrodków testowych dokonano właśni","https://geekweek.interia.pl/technologia/news-przyszlosc-jest-wolniej-niz-w-pkp-hyperloop-pedzi-40-km-h,nId,7851400",Technologia
Na początku było IEEE 802.11. Potem ktoś wymyślił Wi-Fi i tak zostało,"Rozwój sieci bezprzewodowej na przestrzeni lat był jednym z najszybszych procesów w branży IT. W ciągu zaledwie 16 lat od momentu powstania Wi-Fi stało się dla nas najbardziej niezbędną, zaraz po jedz","https://geekweek.interia.pl/technologia/news-na-poczatku-bylo-ieee-802-11-potem-ktos-wymyslil-wi-fi-i-tak,nId,7418368",Technologia
Czy nowy telefon trzeba rozładować? To mit sprzed lat,"Czy baterię w nowym telefonie trzeba rozładować do zera? Kiedyś była to standardowa praktyka, ale jak sytuacja wygląda dzisiaj? Okazuje się, że wiele osób popełnia duży błąd po zakupie nowego smartfon","https://geekweek.interia.pl/technologia/news-czy-nowy-telefon-trzeba-rozladowac-to-mit-sprzed-lat,nId,7840855",Technologia
"Disney+ drożeje, ale przed podwyżką rzucił superpromocję","Disney+ wkrótce w Polsce będzie droższy, ale na otarcie łez powraca promocja podobna do tej sprzed roku. Platforma oferuje użytkownikom możliwość oglądania produkcji za niespełna 10 zł przez kilka naj","https://geekweek.interia.pl/technologia/news-disney-drozeje-ale-przed-podwyzka-rzucil-superpromocje,nId,7780175",Technologia
"Wkrótce wystartuje maszyna, która zmieni oblicze kosmicznej turystyki","Komercyjny samolot kosmiczny znalazł się w końcowej fazie przed swoim pierwszym lotem na Międzynarodową Stację Kosmiczną. Od kiedy będzie można zostać kosmicznym turystą? Jak podaje portal New Atlas,","https://geekweek.interia.pl/technologia/news-wkrotce-wystartuje-maszyna-ktora-zmieni-oblicze-kosmicznej-t,nId,7524431",Technologia
Gdzie jest historia przeglądanych stron na telefonie i komputerze?,"Gdzie znajduje się historia stron internetowych? Warto to wiedzieć, żeby w razie potrzeby ją usunąć i zadbać o swoją prywatność albo szybko znaleźć witrynę, którą już przeglądaliśmy, ale zapomnieliśmy","https://geekweek.interia.pl/technologia/news-gdzie-jest-historia-przegladanych-stron-na-telefonie-i-kompu,nId,7284929",Technologia
Jak przenieść kontakty z iPhone'a na Androida? Prosty sposób,"Kupno nowego telefonu to dużo radości, ale i pracy przy przenoszeniu danych. W tym celu wykorzystamy kabel i specjalny program lub funkcje systemowe - nawet, jeżeli zmieniamy system operacyjny. A jak","https://geekweek.interia.pl/technologia/news-jak-przeniesc-kontakty-z-iphone-a-na-androida-prosty-sposob,nId,6994930",Technologia
Te telefony promieniują najbardziej. Czy są niebezpieczne?,"Które telefony promieniują najbardziej? Nie musimy dłużej szukać odpowiedzi. Z pomocą przychodzi lista, którą swego czasu opublikował Niemiecki Federalny Urząd ds. Ochrony przed promieniowaniem. Oto t","https://geekweek.interia.pl/technologia/news-te-telefony-promieniuja-najbardziej-czy-sa-niebezpieczne,nId,7389613",Technologia
"NVIDIA DLSS: niezwykła technika, która zwiększy potencjał twojego komputera","Starannie skompletowany i dumnie wyeksponowany na biurku - komputer stacjonarny wciąż odgrywa istotną rolę w codziennym życiu. To narzędzie, które nie tylko wspomaga w pracy, ale dostarcza ogromnych i","https://geekweek.interia.pl/technologia/news-nvidia-dlss-niezwykla-technika-ktora-zwiekszy-potencjal-twoj,nId,7118421",Technologia
Podawanie numeru PESEL w aptece to niebezpieczeństwo,"Wielu z nas chętnie podaje numer PESEL w aptece, żeby zrealizować e-receptę. To duży błąd, który może mieć poważne konsekwencje. Wystarczy, że usłyszy go ktoś z kolejki. Jak zapobiegać takim sytuacjom","https://geekweek.interia.pl/technologia/news-podawanie-numeru-pesel-w-aptece-to-niebezpieczenstwo,nId,6907419",Technologia
Jak wyczyścić telefon z Androidem?,Co zrobić gdy nasz telefon z Androidem działa wolno? Konieczne może okazać się wyczyszczenie pamięci urządzenia. W ten sposób nawet starszy telefon będzie działać jak nowy! W jaki sposób wyczyścić And,"https://geekweek.interia.pl/technologia/news-jak-wyczyscic-telefon-z-androidem,nId,7539058",Technologia
Najnowsze telefony potaniały na Black Friday. Ile kosztują?,"Black Friday przyniósł nam promocje także na smartfony. Jeśli planowaliście nabyć jednego z nowszych iPhone'ów, flagowca Samsunga czy inne telefony z półki premium, to obecne oferty stwarzają dobre wa","https://geekweek.interia.pl/technologia/news-najnowsze-telefony-potanialy-na-black-friday-ile-kosztuja,nId,20245696",Technologia
"Z kart płatniczych znika ważny element. ""Już nie jest potrzebny""","Właścicieli kart płatniczych czeka spora zmiana. Okazuje się, że zniknie z nich pewien element, którego sens istnienia podważają specjaliści. Dzięki temu banki zyskają więcej przestrzeni, a tym samym","https://geekweek.interia.pl/technologia/news-z-kart-platniczych-znika-wazny-element-juz-nie-jest-potrzebn,nId,7021166",Technologia
Jest rekord. Tylu osób na orbicie okołoziemskiej wcześniej nie było,"Został ustanowiony nowy rekord, który dotyczy ludzi przebywających w tym samym czasie na orbicie okołoziemskiej. Być może nie jest to porażająca liczba, ale nigdy wcześniej w historii w jednym momenci","https://geekweek.interia.pl/technologia/news-jest-rekord-tylu-osob-na-orbicie-okoloziemskiej-wczesniej-ni,nId,7779347",Technologia
Idziesz na wybory? Ta aplikacja jest niezbędna,"Wybory samorządowe 2024 będą mieć miejsce już 7 kwietnia od godziny 7 do 21. Później, bo 21 kwietnia odbędzie się druga tura - w tych miejscach, w których to konieczne. Czy można iść na wybory z mObyw","https://geekweek.interia.pl/technologia/news-idziesz-na-wybory-ta-aplikacja-jest-niezbedna,nId,7396993",Technologia
Będzie wielka kontrola. Firmy na celowniku UDT,"Firmy zajmujące się klimatyzacjami, pompami ciepła, czy systemami przeciwpożarowymi muszą przygotować się na kontrole UDT. W przyszłym roku inspektorzy zapukają do drzwi co czwartego przedsiębiorstwa","https://geekweek.interia.pl/technologia/news-bedzie-wielka-kontrola-firmy-na-celowniku-udt,nId,7162466",Technologia
Chiny finalizują prace nad ogromną platformą do wydobywania ropy i gazu,CNOOC uruchamia własną najcięższą międzynarodową platformę naftowo-gazową na morzu o nazwie Marjan. Została ona stworzona z myślą o rynkach zagranicznych i jej rozmiary robią wrażenie. Chińska platfor,"https://geekweek.interia.pl/technologia/news-chiny-finalizuja-prace-nad-ogromna-platforma-do-wydobywania,nId,7756403",Technologia
European Rover Challenge w AGH. Tu zobaczymy najlepsze łaziki marsjańskie,"Finał European Rover Challenge zostanie zorganizowany za kilka miesięcy i odbędzie się w AGH. Wydarzenie skupi najlepszych specjalistów, którzy zaprezentują łaziki marsjańskie. Do Krakowa przyjedzie 2","https://geekweek.interia.pl/technologia/news-european-rover-challenge-w-agh-tu-zobaczymy-najlepsze-laziki,nId,7594221",Technologia
Rewolucja technologiczna. „Samonapędzająca się” rakieta rozwiąże poważny problem ,"Inżynierowie z Uniwersytetu w Glasgow zaprezentowali pierwszy silnik rakietowy działający na zasadzie autofagii. Wykorzystuje on ciepło odpadowe do topienia i spalania plastikowego kadłuba, wykorzystu","https://geekweek.interia.pl/technologia/news-rewolucja-technologiczna-samonapedzajaca-sie-rakieta-rozwiaz,nId,7265207",Technologia
Policjant każe odblokować telefon. Czy musisz to zrobić?,"Co możesz zrobić, gdy policjant kazał ci odblokować telefon? Prawo ma na to jasną odpowiedź. Funkcjonariusz policji nie może zmusić nas do odblokowania telefonu w żadnej sytuacji, nawet jeśli jesteśmy","https://geekweek.interia.pl/technologia/news-policjant-kaze-odblokowac-telefon-czy-musisz-to-zrobic,nId,7345259",Technologia
Złap Perseidy telefonem. Zostań mistrzem zdjęć spadających gwiazd,"Perseidy to zjawiskowy rój meteorów, do którego uwiecznienia wcale nie jest wymagany specjalistyczny sprzęt. Spadające gwiazdy można również sfotografować telefonem. Jak to poprawnie zrobić? W trakcie","https://geekweek.interia.pl/technologia/news-zlap-perseidy-telefonem-zostan-mistrzem-zdjec-spadajacych-gw,nId,7755612",Technologia
