headline,category,url
Senat wprowadził poprawki do noweli ustawy o dowodach osobistych,technologia,https://wiadomosci.onet.pl/kraj/senat-przyjal-nowelizacje-ustawy-umozliwiajaca-wprowadzenie-tzw-e-dowodow/q9v6vy0
Gowin: Grudziądz białą plamą na mapie Polski,technologia,https://wiadomosci.onet.pl/kujawsko-pomorskie/grudziadz-jaroslaw-gowin-grudziadz-biala-plama/3wjg7dp
Nowe niskopodłogowe autobusy na ulicach Białegostoku,technologia,https://wiadomosci.onet.pl/bialystok/bialystok-nowe-niskopodlogowe-autobusy-podpisano-umowe/9phv6jb
Jak Nowe Gliwice tworzą technologie przyszłości?,technologia,https://wiadomosci.onet.pl/slask/10-lat-nowych-gliwic-biznes-firmy-i-atrakcje/cjwz190
Szczecin: ruszają miejskie stacje ładowania aut elektrycznych,technologia,https://wiadomosci.onet.pl/szczecin/szczecin-ruszaja-stacje-ladowania-aut-elektrycznych/ng16vxv
Dziwna usterka w niektórych modelach smartfonów,technologia,https://wiadomosci.onet.pl/swiat/dziwna-usterka-w-niektorych-modelach-smartfonow/vg2prql
Znamy zwycięzców pierwszego kieleckiego Hackathonu,technologia,https://wiadomosci.onet.pl/kielce/znamy-zwyciezcow-pierwszego-kieleckiego-hackathonu/2wj4mcr
"Mateusz Morawiecki o głębokich zmianach w Polsce: wierzę, że będą służyły pogłębianiu relacji proeuropejskich",technologia,https://wiadomosci.onet.pl/kraj/mateusz-morawiecki-na-polsko-francuskim-forum-ekonomicznym/2ynvr1v
Wystartował Hackathon Idea Kielce,technologia,https://wiadomosci.onet.pl/kielce/wystartowal-hackathon-idea-kielce/kc2j4bt
Debiut jak marzenie. Elektryczny pojazd z Kielc najlepszy na ogólnopolskich zawodach,technologia,https://wiadomosci.onet.pl/kielce/debiut-jak-marzenie-elektryczny-pojazd-z-kielc-najlepszy-na-ogolnopolskich-zawodach/953ct0z
Business Insider INSIDE TRENDS. W Warszawie o trendach światowego biznesu,technologia,https://wiadomosci.onet.pl/kraj/business-insider-inside-trends-w-warszawie-o-trendach-swiatowego-biznesu/fsfzpql
Sondaż GfK Polonia: zaczynamy odczuwać przesyt technologią,technologia,https://wiadomosci.onet.pl/kraj/sondaz-gfk-polonia-zaczynamy-odczuwac-przesyt-technologia/y39g12h
